path,tile,wsi,x,y,label
data/grid_tiles/7817_8509/gridtile_9090_level0_47104-8704-47616-9216.png,gridtile_9090_level0_47104-8704-47616-9216.png,7817_8509,47104,8704,dummy
data/grid_tiles/7817_8509/gridtile_11985_level0_65024-32256-65536-32768.png,gridtile_11985_level0_65024-32256-65536-32768.png,7817_8509,65024,32256,dummy
data/grid_tiles/7817_8509/gridtile_9437_level0_49152-2048-49664-2560.png,gridtile_9437_level0_49152-2048-49664-2560.png,7817_8509,49152,2048,dummy
data/grid_tiles/7817_8509/gridtile_5566_level0_27648-44544-28160-45056.png,gridtile_5566_level0_27648-44544-28160-45056.png,7817_8509,27648,44544,dummy
data/grid_tiles/7817_8509/gridtile_11770_level0_63488-64000-64000-64512.png,gridtile_11770_level0_63488-64000-64000-64512.png,7817_8509,63488,64000,dummy
data/grid_tiles/7817_8509/gridtile_5802_level0_28672-62976-29184-63488.png,gridtile_5802_level0_28672-62976-29184-63488.png,7817_8509,28672,62976,dummy
data/grid_tiles/7817_8509/gridtile_4261_level0_20992-13824-21504-14336.png,gridtile_4261_level0_20992-13824-21504-14336.png,7817_8509,20992,13824,dummy
data/grid_tiles/7817_8509/gridtile_4551_level0_22528-20992-23040-21504.png,gridtile_4551_level0_22528-20992-23040-21504.png,7817_8509,22528,20992,dummy
data/grid_tiles/7817_8509/gridtile_7937_level0_39936-35328-40448-35840.png,gridtile_7937_level0_39936-35328-40448-35840.png,7817_8509,39936,35328,dummy
data/grid_tiles/7817_8509/gridtile_4372_level0_21504-24576-22016-25088.png,gridtile_4372_level0_21504-24576-22016-25088.png,7817_8509,21504,24576,dummy
data/grid_tiles/7817_8509/gridtile_1620_level0_6656-26624-7168-27136.png,gridtile_1620_level0_6656-26624-7168-27136.png,7817_8509,6656,26624,dummy
data/grid_tiles/7817_8509/gridtile_11596_level0_62464-51712-62976-52224.png,gridtile_11596_level0_62464-51712-62976-52224.png,7817_8509,62464,51712,dummy
data/grid_tiles/7817_8509/gridtile_457_level0_1536-40448-2048-40960.png,gridtile_457_level0_1536-40448-2048-40960.png,7817_8509,1536,40448,dummy
data/grid_tiles/7817_8509/gridtile_6070_level0_30208-53248-30720-53760.png,gridtile_6070_level0_30208-53248-30720-53760.png,7817_8509,30208,53248,dummy
data/grid_tiles/7817_8509/gridtile_7074_level0_35328-33792-35840-34304.png,gridtile_7074_level0_35328-33792-35840-34304.png,7817_8509,35328,33792,dummy
data/grid_tiles/7817_8509/gridtile_336_level0_1024-43008-1536-43520.png,gridtile_336_level0_1024-43008-1536-43520.png,7817_8509,1024,43008,dummy
data/grid_tiles/7817_8509/gridtile_8097_level0_40960-7680-41472-8192.png,gridtile_8097_level0_40960-7680-41472-8192.png,7817_8509,40960,7680,dummy
data/grid_tiles/7817_8509/gridtile_3574_level0_16896-52736-17408-53248.png,gridtile_3574_level0_16896-52736-17408-53248.png,7817_8509,16896,52736,dummy
data/grid_tiles/7817_8509/gridtile_1764_level0_7168-41472-7680-41984.png,gridtile_1764_level0_7168-41472-7680-41984.png,7817_8509,7168,41472,dummy
data/grid_tiles/7817_8509/gridtile_12964_level0_71168-40960-71680-41472.png,gridtile_12964_level0_71168-40960-71680-41472.png,7817_8509,71168,40960,dummy
data/grid_tiles/7817_8509/gridtile_376_level0_1024-63488-1536-64000.png,gridtile_376_level0_1024-63488-1536-64000.png,7817_8509,1024,63488,dummy
data/grid_tiles/7817_8509/gridtile_5824_level0_29184-10240-29696-10752.png,gridtile_5824_level0_29184-10240-29696-10752.png,7817_8509,29184,10240,dummy
data/grid_tiles/7817_8509/gridtile_6072_level0_30208-54272-30720-54784.png,gridtile_6072_level0_30208-54272-30720-54784.png,7817_8509,30208,54272,dummy
data/grid_tiles/7817_8509/gridtile_4596_level0_22528-56832-23040-57344.png,gridtile_4596_level0_22528-56832-23040-57344.png,7817_8509,22528,56832,dummy
data/grid_tiles/7817_8509/gridtile_9012_level0_46592-9216-47104-9728.png,gridtile_9012_level0_46592-9216-47104-9728.png,7817_8509,46592,9216,dummy
data/grid_tiles/7817_8509/gridtile_7438_level0_36864-60416-37376-60928.png,gridtile_7438_level0_36864-60416-37376-60928.png,7817_8509,36864,60416,dummy
data/grid_tiles/7817_8509/gridtile_1057_level0_4096-31232-4608-31744.png,gridtile_1057_level0_4096-31232-4608-31744.png,7817_8509,4096,31232,dummy
data/grid_tiles/7817_8509/gridtile_6077_level0_30208-56832-30720-57344.png,gridtile_6077_level0_30208-56832-30720-57344.png,7817_8509,30208,56832,dummy
data/grid_tiles/7817_8509/gridtile_9635_level0_50176-37888-50688-38400.png,gridtile_9635_level0_50176-37888-50688-38400.png,7817_8509,50176,37888,dummy
data/grid_tiles/7817_8509/gridtile_9369_level0_48640-17920-49152-18432.png,gridtile_9369_level0_48640-17920-49152-18432.png,7817_8509,48640,17920,dummy
data/grid_tiles/7817_8509/gridtile_10705_level0_56832-16384-57344-16896.png,gridtile_10705_level0_56832-16384-57344-16896.png,7817_8509,56832,16384,dummy
data/grid_tiles/7817_8509/gridtile_7829_level0_39424-19968-39936-20480.png,gridtile_7829_level0_39424-19968-39936-20480.png,7817_8509,39424,19968,dummy
data/grid_tiles/7817_8509/gridtile_11728_level0_63488-37888-64000-38400.png,gridtile_11728_level0_63488-37888-64000-38400.png,7817_8509,63488,37888,dummy
data/grid_tiles/7817_8509/gridtile_7231_level0_35840-60928-36352-61440.png,gridtile_7231_level0_35840-60928-36352-61440.png,7817_8509,35840,60928,dummy
data/grid_tiles/7817_8509/gridtile_8061_level0_40448-50688-40960-51200.png,gridtile_8061_level0_40448-50688-40960-51200.png,7817_8509,40448,50688,dummy
data/grid_tiles/7817_8509/gridtile_9499_level0_49152-51712-49664-52224.png,gridtile_9499_level0_49152-51712-49664-52224.png,7817_8509,49152,51712,dummy
data/grid_tiles/7817_8509/gridtile_13057_level0_71680-35840-72192-36352.png,gridtile_13057_level0_71680-35840-72192-36352.png,7817_8509,71680,35840,dummy
data/grid_tiles/7817_8509/gridtile_557_level0_2048-28160-2560-28672.png,gridtile_557_level0_2048-28160-2560-28672.png,7817_8509,2048,28160,dummy
data/grid_tiles/7817_8509/gridtile_3541_level0_16896-22016-17408-22528.png,gridtile_3541_level0_16896-22016-17408-22528.png,7817_8509,16896,22016,dummy
data/grid_tiles/7817_8509/gridtile_7558_level0_37888-16896-38400-17408.png,gridtile_7558_level0_37888-16896-38400-17408.png,7817_8509,37888,16896,dummy
data/grid_tiles/7817_8509/gridtile_10471_level0_55296-37376-55808-37888.png,gridtile_10471_level0_55296-37376-55808-37888.png,7817_8509,55296,37376,dummy
data/grid_tiles/7817_8509/gridtile_1585_level0_6656-8704-7168-9216.png,gridtile_1585_level0_6656-8704-7168-9216.png,7817_8509,6656,8704,dummy
data/grid_tiles/7817_8509/gridtile_4186_level0_20480-22528-20992-23040.png,gridtile_4186_level0_20480-22528-20992-23040.png,7817_8509,20480,22528,dummy
data/grid_tiles/7817_8509/gridtile_5652_level0_28160-24064-28672-24576.png,gridtile_5652_level0_28160-24064-28672-24576.png,7817_8509,28160,24064,dummy
data/grid_tiles/7817_8509/gridtile_12266_level0_67072-35328-67584-35840.png,gridtile_12266_level0_67072-35328-67584-35840.png,7817_8509,67072,35328,dummy
data/grid_tiles/7817_8509/gridtile_9023_level0_46592-21504-47104-22016.png,gridtile_9023_level0_46592-21504-47104-22016.png,7817_8509,46592,21504,dummy
data/grid_tiles/7817_8509/gridtile_11484_level0_61952-5632-62464-6144.png,gridtile_11484_level0_61952-5632-62464-6144.png,7817_8509,61952,5632,dummy
data/grid_tiles/7817_8509/gridtile_7450_level0_37376-5120-37888-5632.png,gridtile_7450_level0_37376-5120-37888-5632.png,7817_8509,37376,5120,dummy
data/grid_tiles/7817_8509/gridtile_1682_level0_6656-64000-7168-64512.png,gridtile_1682_level0_6656-64000-7168-64512.png,7817_8509,6656,64000,dummy
data/grid_tiles/7817_8509/gridtile_4363_level0_21504-19968-22016-20480.png,gridtile_4363_level0_21504-19968-22016-20480.png,7817_8509,21504,19968,dummy
data/grid_tiles/7817_8509/gridtile_7243_level0_36352-3072-36864-3584.png,gridtile_7243_level0_36352-3072-36864-3584.png,7817_8509,36352,3072,dummy
data/grid_tiles/7817_8509/gridtile_11255_level0_60416-13824-60928-14336.png,gridtile_11255_level0_60416-13824-60928-14336.png,7817_8509,60416,13824,dummy
data/grid_tiles/7817_8509/gridtile_3119_level0_14336-57856-14848-58368.png,gridtile_3119_level0_14336-57856-14848-58368.png,7817_8509,14336,57856,dummy
data/grid_tiles/7817_8509/gridtile_12107_level0_66048-24064-66560-24576.png,gridtile_12107_level0_66048-24064-66560-24576.png,7817_8509,66048,24064,dummy
data/grid_tiles/7817_8509/gridtile_12601_level0_68608-64000-69120-64512.png,gridtile_12601_level0_68608-64000-69120-64512.png,7817_8509,68608,64000,dummy
data/grid_tiles/7817_8509/gridtile_12020_level0_65536-2560-66048-3072.png,gridtile_12020_level0_65536-2560-66048-3072.png,7817_8509,65536,2560,dummy
data/grid_tiles/7817_8509/gridtile_3549_level0_16896-26112-17408-26624.png,gridtile_3549_level0_16896-26112-17408-26624.png,7817_8509,16896,26112,dummy
data/grid_tiles/7817_8509/gridtile_6370_level0_31744-48128-32256-48640.png,gridtile_6370_level0_31744-48128-32256-48640.png,7817_8509,31744,48128,dummy
data/grid_tiles/7817_8509/gridtile_2903_level0_13312-17920-13824-18432.png,gridtile_2903_level0_13312-17920-13824-18432.png,7817_8509,13312,17920,dummy
data/grid_tiles/7817_8509/gridtile_9476_level0_49152-36352-49664-36864.png,gridtile_9476_level0_49152-36352-49664-36864.png,7817_8509,49152,36352,dummy
data/grid_tiles/7817_8509/gridtile_1290_level0_5120-31744-5632-32256.png,gridtile_1290_level0_5120-31744-5632-32256.png,7817_8509,5120,31744,dummy
data/grid_tiles/7817_8509/gridtile_8318_level0_42496-5632-43008-6144.png,gridtile_8318_level0_42496-5632-43008-6144.png,7817_8509,42496,5632,dummy
data/grid_tiles/7817_8509/gridtile_13030_level0_71680-16896-72192-17408.png,gridtile_13030_level0_71680-16896-72192-17408.png,7817_8509,71680,16896,dummy
data/grid_tiles/7817_8509/gridtile_8801_level0_45056-35328-45568-35840.png,gridtile_8801_level0_45056-35328-45568-35840.png,7817_8509,45056,35328,dummy
data/grid_tiles/7817_8509/gridtile_12346_level0_67584-24576-68096-25088.png,gridtile_12346_level0_67584-24576-68096-25088.png,7817_8509,67584,24576,dummy
data/grid_tiles/7817_8509/gridtile_4975_level0_24576-46080-25088-46592.png,gridtile_4975_level0_24576-46080-25088-46592.png,7817_8509,24576,46080,dummy
data/grid_tiles/7817_8509/gridtile_3764_level0_18432-2048-18944-2560.png,gridtile_3764_level0_18432-2048-18944-2560.png,7817_8509,18432,2048,dummy
data/grid_tiles/7817_8509/gridtile_4597_level0_22528-57344-23040-57856.png,gridtile_4597_level0_22528-57344-23040-57856.png,7817_8509,22528,57344,dummy
data/grid_tiles/7817_8509/gridtile_7796_level0_39424-1024-39936-1536.png,gridtile_7796_level0_39424-1024-39936-1536.png,7817_8509,39424,1024,dummy
data/grid_tiles/7817_8509/gridtile_11522_level0_61952-44032-62464-44544.png,gridtile_11522_level0_61952-44032-62464-44544.png,7817_8509,61952,44032,dummy
data/grid_tiles/7817_8509/gridtile_6212_level0_31232-15872-31744-16384.png,gridtile_6212_level0_31232-15872-31744-16384.png,7817_8509,31232,15872,dummy
data/grid_tiles/7817_8509/gridtile_3945_level0_18944-64000-19456-64512.png,gridtile_3945_level0_18944-64000-19456-64512.png,7817_8509,18944,64000,dummy
data/grid_tiles/7817_8509/gridtile_4306_level0_20992-51712-21504-52224.png,gridtile_4306_level0_20992-51712-21504-52224.png,7817_8509,20992,51712,dummy
data/grid_tiles/7817_8509/gridtile_8859_level0_45568-7168-46080-7680.png,gridtile_8859_level0_45568-7168-46080-7680.png,7817_8509,45568,7168,dummy
data/grid_tiles/7817_8509/gridtile_8288_level0_41984-42496-42496-43008.png,gridtile_8288_level0_41984-42496-42496-43008.png,7817_8509,41984,42496,dummy
data/grid_tiles/7817_8509/gridtile_2978_level0_13824-13824-14336-14336.png,gridtile_2978_level0_13824-13824-14336-14336.png,7817_8509,13824,13824,dummy
data/grid_tiles/7817_8509/gridtile_4827_level0_24064-11776-24576-12288.png,gridtile_4827_level0_24064-11776-24576-12288.png,7817_8509,24064,11776,dummy
data/grid_tiles/7817_8509/gridtile_3906_level0_18944-26624-19456-27136.png,gridtile_3906_level0_18944-26624-19456-27136.png,7817_8509,18944,26624,dummy
data/grid_tiles/7817_8509/gridtile_4205_level0_20480-48128-20992-48640.png,gridtile_4205_level0_20480-48128-20992-48640.png,7817_8509,20480,48128,dummy
data/grid_tiles/7817_8509/gridtile_11420_level0_61440-7168-61952-7680.png,gridtile_11420_level0_61440-7168-61952-7680.png,7817_8509,61440,7168,dummy
data/grid_tiles/7817_8509/gridtile_6185_level0_31232-2048-31744-2560.png,gridtile_6185_level0_31232-2048-31744-2560.png,7817_8509,31232,2048,dummy
data/grid_tiles/7817_8509/gridtile_12785_level0_70144-13312-70656-13824.png,gridtile_12785_level0_70144-13312-70656-13824.png,7817_8509,70144,13312,dummy
data/grid_tiles/7817_8509/gridtile_9998_level0_52224-43008-52736-43520.png,gridtile_9998_level0_52224-43008-52736-43520.png,7817_8509,52224,43008,dummy
data/grid_tiles/7817_8509/gridtile_13006_level0_71680-1024-72192-1536.png,gridtile_13006_level0_71680-1024-72192-1536.png,7817_8509,71680,1024,dummy
data/grid_tiles/7817_8509/gridtile_2666_level0_11776-27648-12288-28160.png,gridtile_2666_level0_11776-27648-12288-28160.png,7817_8509,11776,27648,dummy
data/grid_tiles/7817_8509/gridtile_5254_level0_26112-23040-26624-23552.png,gridtile_5254_level0_26112-23040-26624-23552.png,7817_8509,26112,23040,dummy
data/grid_tiles/7817_8509/gridtile_12585_level0_68608-54272-69120-54784.png,gridtile_12585_level0_68608-54272-69120-54784.png,7817_8509,68608,54272,dummy
data/grid_tiles/7817_8509/gridtile_9339_level0_48128-61440-48640-61952.png,gridtile_9339_level0_48128-61440-48640-61952.png,7817_8509,48128,61440,dummy
data/grid_tiles/7817_8509/gridtile_10409_level0_54784-43520-55296-44032.png,gridtile_10409_level0_54784-43520-55296-44032.png,7817_8509,54784,43520,dummy
data/grid_tiles/7817_8509/gridtile_12928_level0_71168-3072-71680-3584.png,gridtile_12928_level0_71168-3072-71680-3584.png,7817_8509,71168,3072,dummy
data/grid_tiles/7817_8509/gridtile_11415_level0_61440-4608-61952-5120.png,gridtile_11415_level0_61440-4608-61952-5120.png,7817_8509,61440,4608,dummy
data/grid_tiles/7817_8509/gridtile_12769_level0_70144-2560-70656-3072.png,gridtile_12769_level0_70144-2560-70656-3072.png,7817_8509,70144,2560,dummy
data/grid_tiles/7817_8509/gridtile_1797_level0_7168-63488-7680-64000.png,gridtile_1797_level0_7168-63488-7680-64000.png,7817_8509,7168,63488,dummy
data/grid_tiles/7817_8509/gridtile_2888_level0_13312-10240-13824-10752.png,gridtile_2888_level0_13312-10240-13824-10752.png,7817_8509,13312,10240,dummy
data/grid_tiles/7817_8509/gridtile_4063_level0_19968-9728-20480-10240.png,gridtile_4063_level0_19968-9728-20480-10240.png,7817_8509,19968,9728,dummy
data/grid_tiles/7817_8509/gridtile_5946_level0_29696-23552-30208-24064.png,gridtile_5946_level0_29696-23552-30208-24064.png,7817_8509,29696,23552,dummy
data/grid_tiles/7817_8509/gridtile_9737_level0_50688-54784-51200-55296.png,gridtile_9737_level0_50688-54784-51200-55296.png,7817_8509,50688,54784,dummy
data/grid_tiles/7817_8509/gridtile_2617_level0_11776-2560-12288-3072.png,gridtile_2617_level0_11776-2560-12288-3072.png,7817_8509,11776,2560,dummy
data/grid_tiles/7817_8509/gridtile_12324_level0_67584-7680-68096-8192.png,gridtile_12324_level0_67584-7680-68096-8192.png,7817_8509,67584,7680,dummy
data/grid_tiles/7817_8509/gridtile_4008_level0_19456-41984-19968-42496.png,gridtile_4008_level0_19456-41984-19968-42496.png,7817_8509,19456,41984,dummy
data/grid_tiles/7817_8509/gridtile_5001_level0_24576-59392-25088-59904.png,gridtile_5001_level0_24576-59392-25088-59904.png,7817_8509,24576,59392,dummy
data/grid_tiles/7817_8509/gridtile_6186_level0_31232-2560-31744-3072.png,gridtile_6186_level0_31232-2560-31744-3072.png,7817_8509,31232,2560,dummy
data/grid_tiles/7817_8509/gridtile_5614_level0_28160-4608-28672-5120.png,gridtile_5614_level0_28160-4608-28672-5120.png,7817_8509,28160,4608,dummy
data/grid_tiles/7817_8509/gridtile_12457_level0_68096-35328-68608-35840.png,gridtile_12457_level0_68096-35328-68608-35840.png,7817_8509,68096,35328,dummy
data/grid_tiles/7817_8509/gridtile_8109_level0_40960-18944-41472-19456.png,gridtile_8109_level0_40960-18944-41472-19456.png,7817_8509,40960,18944,dummy
data/grid_tiles/7817_8509/gridtile_10762_level0_57344-3072-57856-3584.png,gridtile_10762_level0_57344-3072-57856-3584.png,7817_8509,57344,3072,dummy
data/grid_tiles/7817_8509/gridtile_13223_level0_72704-5632-73216-6144.png,gridtile_13223_level0_72704-5632-73216-6144.png,7817_8509,72704,5632,dummy
data/grid_tiles/7817_8509/gridtile_3229_level0_15360-6656-15872-7168.png,gridtile_3229_level0_15360-6656-15872-7168.png,7817_8509,15360,6656,dummy
data/grid_tiles/7817_8509/gridtile_10188_level0_53248-50688-53760-51200.png,gridtile_10188_level0_53248-50688-53760-51200.png,7817_8509,53248,50688,dummy
data/grid_tiles/7817_8509/gridtile_10662_level0_56320-51200-56832-51712.png,gridtile_10662_level0_56320-51200-56832-51712.png,7817_8509,56320,51200,dummy
data/grid_tiles/7817_8509/gridtile_11460_level0_61440-55808-61952-56320.png,gridtile_11460_level0_61440-55808-61952-56320.png,7817_8509,61440,55808,dummy
data/grid_tiles/7817_8509/gridtile_7626_level0_38400-7168-38912-7680.png,gridtile_7626_level0_38400-7168-38912-7680.png,7817_8509,38400,7168,dummy
data/grid_tiles/7817_8509/gridtile_1458_level0_6144-3072-6656-3584.png,gridtile_1458_level0_6144-3072-6656-3584.png,7817_8509,6144,3072,dummy
data/grid_tiles/7817_8509/gridtile_8277_level0_41984-36352-42496-36864.png,gridtile_8277_level0_41984-36352-42496-36864.png,7817_8509,41984,36352,dummy
data/grid_tiles/7817_8509/gridtile_5988_level0_29696-60416-30208-60928.png,gridtile_5988_level0_29696-60416-30208-60928.png,7817_8509,29696,60416,dummy
data/grid_tiles/7817_8509/gridtile_6464_level0_32256-41472-32768-41984.png,gridtile_6464_level0_32256-41472-32768-41984.png,7817_8509,32256,41472,dummy
data/grid_tiles/7817_8509/gridtile_5177_level0_25600-47616-26112-48128.png,gridtile_5177_level0_25600-47616-26112-48128.png,7817_8509,25600,47616,dummy
data/grid_tiles/7817_8509/gridtile_5923_level0_29696-11776-30208-12288.png,gridtile_5923_level0_29696-11776-30208-12288.png,7817_8509,29696,11776,dummy
data/grid_tiles/7817_8509/gridtile_4058_level0_19968-7168-20480-7680.png,gridtile_4058_level0_19968-7168-20480-7680.png,7817_8509,19968,7168,dummy
data/grid_tiles/7817_8509/gridtile_6862_level0_34304-23040-34816-23552.png,gridtile_6862_level0_34304-23040-34816-23552.png,7817_8509,34304,23040,dummy
data/grid_tiles/7817_8509/gridtile_10436_level0_55296-1024-55808-1536.png,gridtile_10436_level0_55296-1024-55808-1536.png,7817_8509,55296,1024,dummy
data/grid_tiles/7817_8509/gridtile_6490_level0_32256-54784-32768-55296.png,gridtile_6490_level0_32256-54784-32768-55296.png,7817_8509,32256,54784,dummy
data/grid_tiles/7817_8509/gridtile_2498_level0_10752-48640-11264-49152.png,gridtile_2498_level0_10752-48640-11264-49152.png,7817_8509,10752,48640,dummy
data/grid_tiles/7817_8509/gridtile_6417_level0_32256-7680-32768-8192.png,gridtile_6417_level0_32256-7680-32768-8192.png,7817_8509,32256,7680,dummy
data/grid_tiles/7817_8509/gridtile_10970_level0_58368-47616-58880-48128.png,gridtile_10970_level0_58368-47616-58880-48128.png,7817_8509,58368,47616,dummy
data/grid_tiles/7817_8509/gridtile_5237_level0_26112-14336-26624-14848.png,gridtile_5237_level0_26112-14336-26624-14848.png,7817_8509,26112,14336,dummy
data/grid_tiles/7817_8509/gridtile_579_level0_2048-39424-2560-39936.png,gridtile_579_level0_2048-39424-2560-39936.png,7817_8509,2048,39424,dummy
data/grid_tiles/7817_8509/gridtile_7632_level0_38400-10240-38912-10752.png,gridtile_7632_level0_38400-10240-38912-10752.png,7817_8509,38400,10240,dummy
data/grid_tiles/7817_8509/gridtile_6819_level0_34304-1024-34816-1536.png,gridtile_6819_level0_34304-1024-34816-1536.png,7817_8509,34304,1024,dummy
data/grid_tiles/7817_8509/gridtile_10060_level0_52736-14848-53248-15360.png,gridtile_10060_level0_52736-14848-53248-15360.png,7817_8509,52736,14848,dummy
data/grid_tiles/7817_8509/gridtile_7716_level0_38912-8192-39424-8704.png,gridtile_7716_level0_38912-8192-39424-8704.png,7817_8509,38912,8192,dummy
data/grid_tiles/7817_8509/gridtile_12259_level0_67072-27648-67584-28160.png,gridtile_12259_level0_67072-27648-67584-28160.png,7817_8509,67072,27648,dummy
data/grid_tiles/7817_8509/gridtile_4851_level0_24064-24064-24576-24576.png,gridtile_4851_level0_24064-24064-24576-24576.png,7817_8509,24064,24064,dummy
data/grid_tiles/7817_8509/gridtile_12216_level0_66560-61952-67072-62464.png,gridtile_12216_level0_66560-61952-67072-62464.png,7817_8509,66560,61952,dummy
data/grid_tiles/7817_8509/gridtile_9295_level0_48128-38400-48640-38912.png,gridtile_9295_level0_48128-38400-48640-38912.png,7817_8509,48128,38400,dummy
data/grid_tiles/7817_8509/gridtile_6647_level0_33280-15872-33792-16384.png,gridtile_6647_level0_33280-15872-33792-16384.png,7817_8509,33280,15872,dummy
data/grid_tiles/7817_8509/gridtile_948_level0_3584-36864-4096-37376.png,gridtile_948_level0_3584-36864-4096-37376.png,7817_8509,3584,36864,dummy
data/grid_tiles/7817_8509/gridtile_12333_level0_67584-15360-68096-15872.png,gridtile_12333_level0_67584-15360-68096-15872.png,7817_8509,67584,15360,dummy
data/grid_tiles/7817_8509/gridtile_4462_level0_22016-22528-22528-23040.png,gridtile_4462_level0_22016-22528-22528-23040.png,7817_8509,22016,22528,dummy
data/grid_tiles/7817_8509/gridtile_8892_level0_45568-43520-46080-44032.png,gridtile_8892_level0_45568-43520-46080-44032.png,7817_8509,45568,43520,dummy
data/grid_tiles/7817_8509/gridtile_2793_level0_12800-3584-13312-4096.png,gridtile_2793_level0_12800-3584-13312-4096.png,7817_8509,12800,3584,dummy
data/grid_tiles/7817_8509/gridtile_5249_level0_26112-20480-26624-20992.png,gridtile_5249_level0_26112-20480-26624-20992.png,7817_8509,26112,20480,dummy
data/grid_tiles/7817_8509/gridtile_5074_level0_25088-39424-25600-39936.png,gridtile_5074_level0_25088-39424-25600-39936.png,7817_8509,25088,39424,dummy
data/grid_tiles/7817_8509/gridtile_11387_level0_60928-53248-61440-53760.png,gridtile_11387_level0_60928-53248-61440-53760.png,7817_8509,60928,53248,dummy
data/grid_tiles/7817_8509/gridtile_9723_level0_50688-47104-51200-47616.png,gridtile_9723_level0_50688-47104-51200-47616.png,7817_8509,50688,47104,dummy
data/grid_tiles/7817_8509/gridtile_1284_level0_5120-28672-5632-29184.png,gridtile_1284_level0_5120-28672-5632-29184.png,7817_8509,5120,28672,dummy
data/grid_tiles/7817_8509/gridtile_2426_level0_10752-2048-11264-2560.png,gridtile_2426_level0_10752-2048-11264-2560.png,7817_8509,10752,2048,dummy
data/grid_tiles/7817_8509/gridtile_3043_level0_14336-2560-14848-3072.png,gridtile_3043_level0_14336-2560-14848-3072.png,7817_8509,14336,2560,dummy
data/grid_tiles/7817_8509/gridtile_997_level0_4096-512-4608-1024.png,gridtile_997_level0_4096-512-4608-1024.png,7817_8509,4096,512,dummy
data/grid_tiles/7817_8509/gridtile_8004_level0_40448-8192-40960-8704.png,gridtile_8004_level0_40448-8192-40960-8704.png,7817_8509,40448,8192,dummy
data/grid_tiles/7817_8509/gridtile_7543_level0_37888-9216-38400-9728.png,gridtile_7543_level0_37888-9216-38400-9728.png,7817_8509,37888,9216,dummy
data/grid_tiles/7817_8509/gridtile_100_level0_0-51200-512-51712.png,gridtile_100_level0_0-51200-512-51712.png,7817_8509,0,51200,dummy
data/grid_tiles/7817_8509/gridtile_9472_level0_49152-34304-49664-34816.png,gridtile_9472_level0_49152-34304-49664-34816.png,7817_8509,49152,34304,dummy
data/grid_tiles/7817_8509/gridtile_8250_level0_41984-8192-42496-8704.png,gridtile_8250_level0_41984-8192-42496-8704.png,7817_8509,41984,8192,dummy
data/grid_tiles/7817_8509/gridtile_8884_level0_45568-39424-46080-39936.png,gridtile_8884_level0_45568-39424-46080-39936.png,7817_8509,45568,39424,dummy
data/grid_tiles/7817_8509/gridtile_7216_level0_35840-52736-36352-53248.png,gridtile_7216_level0_35840-52736-36352-53248.png,7817_8509,35840,52736,dummy
data/grid_tiles/7817_8509/gridtile_3408_level0_16384-1024-16896-1536.png,gridtile_3408_level0_16384-1024-16896-1536.png,7817_8509,16384,1024,dummy
data/grid_tiles/7817_8509/gridtile_11270_level0_60416-33792-60928-34304.png,gridtile_11270_level0_60416-33792-60928-34304.png,7817_8509,60416,33792,dummy
data/grid_tiles/7817_8509/gridtile_7130_level0_35840-4608-36352-5120.png,gridtile_7130_level0_35840-4608-36352-5120.png,7817_8509,35840,4608,dummy
data/grid_tiles/7817_8509/gridtile_4207_level0_20480-49152-20992-49664.png,gridtile_4207_level0_20480-49152-20992-49664.png,7817_8509,20480,49152,dummy
data/grid_tiles/7817_8509/gridtile_1873_level0_7680-37888-8192-38400.png,gridtile_1873_level0_7680-37888-8192-38400.png,7817_8509,7680,37888,dummy
data/grid_tiles/7817_8509/gridtile_12298_level0_67072-58880-67584-59392.png,gridtile_12298_level0_67072-58880-67584-59392.png,7817_8509,67072,58880,dummy
data/grid_tiles/7817_8509/gridtile_5227_level0_26112-9216-26624-9728.png,gridtile_5227_level0_26112-9216-26624-9728.png,7817_8509,26112,9216,dummy
data/grid_tiles/7817_8509/gridtile_7246_level0_36352-4608-36864-5120.png,gridtile_7246_level0_36352-4608-36864-5120.png,7817_8509,36352,4608,dummy
data/grid_tiles/7817_8509/gridtile_1879_level0_7680-40960-8192-41472.png,gridtile_1879_level0_7680-40960-8192-41472.png,7817_8509,7680,40960,dummy
data/grid_tiles/7817_8509/gridtile_6325_level0_31744-19456-32256-19968.png,gridtile_6325_level0_31744-19456-32256-19968.png,7817_8509,31744,19456,dummy
data/grid_tiles/7817_8509/gridtile_5166_level0_25600-27648-26112-28160.png,gridtile_5166_level0_25600-27648-26112-28160.png,7817_8509,25600,27648,dummy
data/grid_tiles/7817_8509/gridtile_7812_level0_39424-9216-39936-9728.png,gridtile_7812_level0_39424-9216-39936-9728.png,7817_8509,39424,9216,dummy
data/grid_tiles/7817_8509/gridtile_3986_level0_19456-20480-19968-20992.png,gridtile_3986_level0_19456-20480-19968-20992.png,7817_8509,19456,20480,dummy
data/grid_tiles/7817_8509/gridtile_10300_level0_54272-7168-54784-7680.png,gridtile_10300_level0_54272-7168-54784-7680.png,7817_8509,54272,7168,dummy
data/grid_tiles/7817_8509/gridtile_11717_level0_63488-17408-64000-17920.png,gridtile_11717_level0_63488-17408-64000-17920.png,7817_8509,63488,17408,dummy
data/grid_tiles/7817_8509/gridtile_3176_level0_14848-23552-15360-24064.png,gridtile_3176_level0_14848-23552-15360-24064.png,7817_8509,14848,23552,dummy
